platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors
GitLab,gitlab-com/marketing/digital-experience,buyer-experience,28847821,2021-08-13T18:35:50.053Z,2025-05-08T10:18:48.978Z,main,47,207.0,423294713.0,,Vue,"{""JavaScript"": {""size"": 168232, ""percentage"": ""3.91""}, ""Shell"": {""size"": 4842, ""percentage"": ""0.11""}, ""Ruby"": {""size"": 224, ""percentage"": ""0.01""}, ""SCSS"": {""size"": 14311, ""percentage"": ""0.33""}, ""CSS"": {""size"": 2776, ""percentage"": ""0.06""}, ""TypeScript"": {""size"": 449189, ""percentage"": ""10.44""}, ""Vue"": {""size"": 3662810, ""percentage"": ""85.13""}}",9338.0,649.0,292.0
GitLab,LACMTA,gtfs_rail,722053,2015-12-31T22:25:53.316Z,2025-05-08T08:30:16.470Z,master,5,0.0,16288196.0,,Python,"{""Smarty"": {""size"": 282, ""percentage"": ""4.99""}, ""Python"": {""size"": 5370, ""percentage"": ""95.01""}}",2845.0,2.0,10.0
GitLab,maggiolispa-public/sportello-telematico/modulistica,modulistica_comune_avezzano,56614725,2024-04-08T10:09:34.991Z,2025-05-08T10:57:24.611Z,main,0,0.0,803248.0,,HTML,"{""HTML"": {""size"": 678651, ""percentage"": ""100.00""}}",80.0,1.0,9.0
GitLab,kaspervdheijden,dotfiles,38749350,2022-08-20T19:09:12.878Z,2025-05-08T11:20:23.619Z,master,0,0.0,164630.0,MIT,Shell,"{""Shell"": {""size"": 81613, ""percentage"": ""86.70""}, ""Vim Script"": {""size"": 12523, ""percentage"": ""13.30""}}",18.0,1.0,2.0
GitLab,vubhr/rac/csharp/2025,lab06-vrijeme,69228772,2025-04-23T15:42:24.193Z,2025-05-08T13:27:45.895Z,master,0,0.0,59015.0,,C#,"{""C#"": {""size"": 3248, ""percentage"": ""100.00""}}",1.0,3.0,2.0
GitLab,gitlab-org/ci-cd/runner-tools,grit,48756626,2023-08-23T22:00:28.375Z,2025-05-08T11:50:22.673Z,main,42,24.0,1335152.0,MIT,Go,"{""HCL"": {""size"": 190124, ""percentage"": ""37.32""}, ""Makefile"": {""size"": 3164, ""percentage"": ""0.62""}, ""Shell"": {""size"": 12813, ""percentage"": ""2.52""}, ""Go"": {""size"": 302887, ""percentage"": ""59.46""}, ""Dockerfile"": {""size"": 405, ""percentage"": ""0.08""}}",648.0,71.0,40.0
GitLab,dymov_dev_04,idea-collector,68855793,2025-04-10T11:23:09.152Z,2025-05-08T09:20:42.705Z,main,0,0.0,392282.0,NOASSERTION,Kotlin,"{""Kotlin"": {""size"": 52927, ""percentage"": ""100.00""}}",26.0,2.0,2.0
GitLab,dotnetfoundation,sdk,1887630,2016-10-23T03:00:35.589Z,2025-05-08T12:37:15.940Z,master,0,5.0,33038408.0,MIT,C#,"{""Batchfile"": {""size"": 2439, ""percentage"": ""0.03""}, ""Shell"": {""size"": 107352, ""percentage"": ""1.39""}, ""PowerShell"": {""size"": 159713, ""percentage"": ""2.06""}, ""CMake"": {""size"": 9446, ""percentage"": ""0.12""}, ""C#"": {""size"": 7365049, ""percentage"": ""95.16""}, ""HTML"": {""size"": 76601, ""percentage"": ""0.99""}, ""CSS"": {""size"": 1663, ""percentage"": ""0.02""}, ""JavaScript"": {""size"": 9088, ""percentage"": ""0.12""}, ""F#"": {""size"": 1008, ""percentage"": ""0.01""}, ""Visual Basic .NET"": {""size"": 3279, ""percentage"": ""0.04""}, ""C++"": {""size"": 3531, ""percentage"": ""0.05""}, ""C"": {""size"": 124, ""percentage"": ""0.00""}}",30585.0,27671.0,822.0
GitLab,freedesktop-sdk/mirrors/github/grpc,grpc,50717009,2023-09-26T11:54:29.049Z,2025-05-08T07:02:45.260Z,master,0,0.0,140382851.0,Apache-2.0,C++,"{""Starlark"": {""size"": 1104238, ""percentage"": ""3.60""}, ""Ruby"": {""size"": 662873, ""percentage"": ""2.16""}, ""Python"": {""size"": 4240527, ""percentage"": ""13.83""}, ""Shell"": {""size"": 859661, ""percentage"": ""2.80""}, ""CMake"": {""size"": 30894, ""percentage"": ""0.10""}, ""C++"": {""size"": 20389158, ""percentage"": ""66.50""}, ""C"": {""size"": 1309484, ""percentage"": ""4.27""}, ""Java"": {""size"": 14329, ""percentage"": ""0.05""}, ""Objective-C"": {""size"": 718240, ""percentage"": ""2.34""}, ""C#"": {""size"": 155422, ""percentage"": ""0.51""}, ""Batchfile"": {""size"": 46083, ""percentage"": ""0.15""}, ""PowerShell"": {""size"": 5960, ""percentage"": ""0.02""}, ""Swift"": {""size"": 3533, ""percentage"": ""0.01""}, ""Objective-C++"": {""size"": 90224, ""percentage"": ""0.29""}, ""Awk"": {""size"": 5444, ""percentage"": ""0.02""}, ""Dockerfile"": {""size"": 202838, ""percentage"": ""0.66""}, ""PHP"": {""size"": 485957, ""percentage"": ""1.58""}, ""JavaScript"": {""size"": 5815, ""percentage"": ""0.02""}, ""Cython"": {""size"": 284904, ""percentage"": ""0.93""}, ""Go"": {""size"": 34794, ""percentage"": ""0.11""}, ""HTML"": {""size"": 14, ""percentage"": ""0.00""}, ""XSLT"": {""size"": 9855, ""percentage"": ""0.03""}, ""CSS"": {""size"": 1519, ""percentage"": ""0.00""}}",54069.0,173.0,1090.0
GitLab,cscs-ci/ci-testing/webhook-ci/mirrors/5125340235196978,2255149825504675,67786357,2025-03-07T10:27:18.443Z,2025-05-08T10:56:07.240Z,main,0,0.0,35700.0,NOASSERTION,,,1.0,2.0,30.0
GitLab,laurenskling,makemodeldata,19495945,2020-06-20T13:31:11.783Z,2025-05-08T10:23:31.189Z,master,0,1.0,41948.0,,JavaScript,"{""JavaScript"": {""size"": 1191, ""percentage"": ""100.00""}}",916.0,1.0,1.0
GitLab,partisiablockchain/core,blockchain,33309381,2022-02-01T07:44:02.963Z,2025-05-08T10:24:13.081Z,main,0,2.0,4212536.0,AGPL-3.0,Java,"{""Java"": {""size"": 1745071, ""percentage"": ""99.92""}, ""WebAssembly"": {""size"": 1354, ""percentage"": ""0.08""}}",214.0,2.0,4.0
GitLab,GitHub.Mirror,git,17487228,2020-03-14T18:26:13.213Z,2025-05-08T02:08:35.847Z,maint,0,0.0,57953312.0,NOASSERTION,C,"{""Shell"": {""size"": 8655533, ""percentage"": ""37.89""}, ""Roff"": {""size"": 26859, ""percentage"": ""0.12""}, ""Makefile"": {""size"": 171945, ""percentage"": ""0.75""}, ""C"": {""size"": 11443134, ""percentage"": ""50.09""}, ""Meson"": {""size"": 120327, ""percentage"": ""0.53""}, ""PowerShell"": {""size"": 478, ""percentage"": ""0.00""}, ""C++"": {""size"": 26403, ""percentage"": ""0.12""}, ""Batchfile"": {""size"": 9822, ""percentage"": ""0.04""}, ""Perl"": {""size"": 1166721, ""percentage"": ""5.11""}, ""M4"": {""size"": 38265, ""percentage"": ""0.17""}, ""CMake"": {""size"": 46812, ""percentage"": ""0.20""}, ""SmPL"": {""size"": 15676, ""percentage"": ""0.07""}, ""ReScript"": {""size"": 92, ""percentage"": ""0.00""}, ""Emacs Lisp"": {""size"": 660, ""percentage"": ""0.00""}, ""Python"": {""size"": 183463, ""percentage"": ""0.80""}, ""Rust"": {""size"": 6798, ""percentage"": ""0.03""}, ""Go"": {""size"": 15064, ""percentage"": ""0.07""}, ""Tcl"": {""size"": 855687, ""percentage"": ""3.75""}, ""JavaScript"": {""size"": 49713, ""percentage"": ""0.22""}, ""CSS"": {""size"": 10664, ""percentage"": ""0.05""}}",76473.0,9.0,0.0
GitLab,gl-demo-ultimate-jmorgan/web-apps/user-mgmt,user-mgmt-api,61094438,2024-08-23T13:13:04.118Z,2025-05-08T13:26:40.086Z,main,6,3.0,3214373.0,MIT,Python,"{""Dockerfile"": {""size"": 495, ""percentage"": ""4.71""}, ""Python"": {""size"": 10011, ""percentage"": ""95.29""}}",115.0,4.0,1.0
GitLab,XkotikZ,bar,68500301,2025-03-30T05:52:32.312Z,2025-05-08T12:29:41.308Z,main,0,0.0,2621039.0,NOASSERTION,HTML,"{""Dockerfile"": {""size"": 380, ""percentage"": ""0.35""}, ""Python"": {""size"": 39658, ""percentage"": ""36.03""}, ""CSS"": {""size"": 1413, ""percentage"": ""1.28""}, ""HTML"": {""size"": 68616, ""percentage"": ""62.34""}}",61.0,1.0,1.0
GitLab,godotengine,godot,2020145,2016-11-16T13:57:56.664Z,2025-05-08T12:34:25.869Z,master,168,25.0,328675234.0,MIT,C++,"{""Python"": {""size"": 622410, ""percentage"": ""0.94""}, ""C++"": {""size"": 56103393, ""percentage"": ""85.10""}, ""C"": {""size"": 2100787, ""percentage"": ""3.19""}, ""Objective-C++"": {""size"": 979471, ""percentage"": ""1.49""}, ""GLSL"": {""size"": 1077849, ""percentage"": ""1.63""}, ""Shell"": {""size"": 7378, ""percentage"": ""0.01""}, ""JavaScript"": {""size"": 283716, ""percentage"": ""0.43""}, ""GDScript"": {""size"": 264336, ""percentage"": ""0.40""}, ""GAP"": {""size"": 66, ""percentage"": ""0.00""}, ""C#"": {""size"": 2213627, ""percentage"": ""3.36""}, ""Java"": {""size"": 1940863, ""percentage"": ""2.94""}, ""Kotlin"": {""size"": 305410, ""percentage"": ""0.46""}, ""AIDL"": {""size"": 1633, ""percentage"": ""0.00""}, ""CMake"": {""size"": 873, ""percentage"": ""0.00""}, ""Objective-C"": {""size"": 24455, ""percentage"": ""0.04""}}",74088.0,38.0,3483.0
GitLab,nda-cunh,suprapack,51440479,2023-10-20T22:48:40.507Z,2025-05-08T12:08:11.684Z,master,1,2.0,1229657.0,AGPL-3.0,Vala,"{""Makefile"": {""size"": 1573, ""percentage"": ""1.40""}, ""Meson"": {""size"": 815, ""percentage"": ""0.72""}, ""Vala"": {""size"": 107720, ""percentage"": ""95.62""}, ""Shell"": {""size"": 2546, ""percentage"": ""2.26""}}",359.0,15.0,7.0
GitLab,NickTheNeko,conkyre,69019480,2025-04-16T07:00:03.823Z,2025-05-08T02:59:37.288Z,main,0,0.0,368068.0,GPL-3.0,Shell,"{""Shell"": {""size"": 2032, ""percentage"": ""100.00""}}",38.0,1.0,1.0
GitLab,Linaro/lkft/users/yongqin.liu,hikey-linaro,27444468,2021-06-15T08:57:40.372Z,2025-05-08T06:09:30.246Z,master,0,0.0,714101600.0,NOASSERTION,C,"{""Makefile"": {""size"": 1532482, ""percentage"": ""0.30""}, ""Linker Script"": {""size"": 13225, ""percentage"": ""0.00""}, ""C"": {""size"": 498655768, ""percentage"": ""97.35""}, ""Assembly"": {""size"": 10139039, ""percentage"": ""1.98""}, ""Shell"": {""size"": 304951, ""percentage"": ""0.06""}, ""Perl"": {""size"": 701261, ""percentage"": ""0.14""}, ""C++"": {""size"": 215879, ""percentage"": ""0.04""}, ""Awk"": {""size"": 19627, ""percentage"": ""0.00""}, ""sed"": {""size"": 2073, ""percentage"": ""0.00""}, ""Python"": {""size"": 262512, ""percentage"": ""0.05""}, ""GDB"": {""size"": 18113, ""percentage"": ""0.00""}, ""Yacc"": {""size"": 114946, ""percentage"": ""0.02""}, ""Lex"": {""size"": 52968, ""percentage"": ""0.01""}, ""UnrealScript"": {""size"": 11588, ""percentage"": ""0.00""}, ""SmPL"": {""size"": 83183, ""percentage"": ""0.02""}, ""Scilab"": {""size"": 21433, ""percentage"": ""0.00""}, ""Gherkin"": {""size"": 4613, ""percentage"": ""0.00""}, ""XS"": {""size"": 1239, ""percentage"": ""0.00""}, ""Roff"": {""size"": 46893, ""percentage"": ""0.01""}, ""Clojure"": {""size"": 695, ""percentage"": ""0.00""}, ""M4"": {""size"": 3325, ""percentage"": ""0.00""}}",522594.0,55.0,0.0
GitLab,gitlab-com/engineering-division,core-development,62038688,2024-09-26T15:20:33.396Z,2025-05-08T07:51:19.736Z,main,0,1.0,35475.0,NOASSERTION,,,1.0,2.0,2.0
GitLab,gitlab-org,gitlab-build-images,1075790,2016-04-15T12:46:43.990Z,2025-05-08T12:41:27.838Z,master,53,42.0,342923.0,NOASSERTION,Shell,"{""Ruby"": {""size"": 87, ""percentage"": ""0.12""}, ""Roff"": {""size"": 5737, ""percentage"": ""7.85""}, ""Shell"": {""size"": 67296, ""percentage"": ""92.04""}}",1943.0,86.0,158.0
GitLab,guiduc,aoc24,68474487,2025-03-28T19:03:44.324Z,2025-05-08T12:34:44.243Z,main,0,0.0,158560.0,,Rust,"{""Rust"": {""size"": 58748, ""percentage"": ""100.00""}}",21.0,1.0,1.0
GitLab,UltraDevPoint,pos-blazor-maui,67219598,2025-02-17T23:31:44.654Z,2025-05-08T09:18:20.364Z,main,0,0.0,26386.0,,,,2.0,3.0,2.0
GitLab,Foair,clear-urls,37972072,2022-07-20T14:51:43.353Z,2025-05-08T06:02:42.748Z,main,0,0.0,34347.0,ISC,JavaScript,"{""JavaScript"": {""size"": 686, ""percentage"": ""100.00""}}",10.0,2.0,2.0
GitLab,scce,cinco-cloud,26263196,2021-04-29T09:04:05.132Z,2025-05-08T13:32:09.861Z,main,12,1.0,44084322.0,EPL-2.0,TypeScript,"{""Dockerfile"": {""size"": 9831, ""percentage"": ""0.38""}, ""Shell"": {""size"": 4961, ""percentage"": ""0.19""}, ""JavaScript"": {""size"": 38906, ""percentage"": ""1.52""}, ""TypeScript"": {""size"": 2066808, ""percentage"": ""80.63""}, ""CSS"": {""size"": 13043, ""percentage"": ""0.51""}, ""HTML"": {""size"": 95038, ""percentage"": ""3.71""}, ""Nix"": {""size"": 364, ""percentage"": ""0.01""}, ""Objective-C++"": {""size"": 9574, ""percentage"": ""0.37""}, ""Gherkin"": {""size"": 11901, ""percentage"": ""0.46""}, ""Java"": {""size"": 301318, ""percentage"": ""11.75""}, ""SCSS"": {""size"": 11577, ""percentage"": ""0.45""}}",2698.0,75.0,18.0
GitLab,mytcyxy,airnkof12,59342255,2024-06-27T08:58:34.975Z,2025-05-08T08:32:45.628Z,main,0,0.0,31927.0,,,,23.0,1.0,1.0
GitLab,gigawit/resources,reference-designs,60315528,2024-07-25T01:36:19.440Z,2025-05-08T03:28:02.272Z,main,0,0.0,149356963.0,,,,29.0,1.0,4.0
GitLab,hugefiver,superset,32818050,2022-01-14T06:02:52.851Z,2025-05-08T11:35:53.886Z,master,0,1.0,270441305.0,Apache-2.0,Jupyter Notebook,"{""Shell"": {""size"": 65640, ""percentage"": ""0.19""}, ""Dockerfile"": {""size"": 12025, ""percentage"": ""0.04""}, ""Makefile"": {""size"": 4133, ""percentage"": ""0.01""}, ""Python"": {""size"": 8843675, ""percentage"": ""26.25""}, ""Jinja"": {""size"": 5847, ""percentage"": ""0.02""}, ""Smarty"": {""size"": 5044, ""percentage"": ""0.01""}, ""JavaScript"": {""size"": 1881652, ""percentage"": ""5.59""}, ""TypeScript"": {""size"": 10540672, ""percentage"": ""31.29""}, ""CSS"": {""size"": 4808, ""percentage"": ""0.01""}, ""HTML"": {""size"": 1342551, ""percentage"": ""3.99""}, ""Jupyter Notebook"": {""size"": 10916999, ""percentage"": ""32.41""}, ""Less"": {""size"": 56942, ""percentage"": ""0.17""}, ""Pug"": {""size"": 2969, ""percentage"": ""0.01""}, ""Mako"": {""size"": 1197, ""percentage"": ""0.00""}}",16979.0,3712.0,1354.0
GitLab,hotmanga,hotmangas-core,21816314,2020-10-16T06:42:50.854Z,2025-05-08T09:45:35.985Z,master,0,0.0,847903.0,,Dart,"{""Dart"": {""size"": 497459, ""percentage"": ""100.00""}}",452.0,1.0,4.0
GitLab,gitlab-com,runbooks,1148549,2016-05-04T16:13:45.440Z,2025-05-08T12:58:14.847Z,master,588,270.0,205761108.0,MIT,Jsonnet,"{""Ruby"": {""size"": 382690, ""percentage"": ""9.85""}, ""Dockerfile"": {""size"": 3475, ""percentage"": ""0.09""}, ""Makefile"": {""size"": 5021, ""percentage"": ""0.13""}, ""Jsonnet"": {""size"": 3214690, ""percentage"": ""82.76""}, ""Shell"": {""size"": 252340, ""percentage"": ""6.50""}, ""Go"": {""size"": 20935, ""percentage"": ""0.54""}, ""Python"": {""size"": 1244, ""percentage"": ""0.03""}, ""HTML"": {""size"": 2692, ""percentage"": ""0.07""}, ""Nix"": {""size"": 1463, ""percentage"": ""0.04""}}",19333.0,606.0,461.0
GitLab,freedesktop-sdk/mirrors/github/Mbed-TLS,mbedtls,61443656,2024-09-05T14:53:19.672Z,2025-05-08T06:46:01.828Z,development,0,1.0,10630916.0,NOASSERTION,C,"{""CMake"": {""size"": 62799, ""percentage"": ""1.08""}, ""Tcl"": {""size"": 110, ""percentage"": ""0.00""}, ""Makefile"": {""size"": 64860, ""percentage"": ""1.11""}, ""C"": {""size"": 4143484, ""percentage"": ""71.18""}, ""Shell"": {""size"": 1230771, ""percentage"": ""21.14""}, ""Python"": {""size"": 214321, ""percentage"": ""3.68""}, ""Perl"": {""size"": 104588, ""percentage"": ""1.80""}, ""Batchfile"": {""size"": 581, ""percentage"": ""0.01""}}",33202.0,333.0,425.0
GitLab,thelabnyc,wagtail-draftail-plugins,7266125,2018-06-27T16:53:39.184Z,2025-05-08T11:03:55.292Z,master,0,1.0,143924.0,ISC,Python,"{""Makefile"": {""size"": 184, ""percentage"": ""2.92""}, ""Shell"": {""size"": 596, ""percentage"": ""9.46""}, ""Python"": {""size"": 5519, ""percentage"": ""87.62""}}",261.0,1.0,5.0
GitLab,bytekatana,simpl-api,51104926,2023-10-10T08:37:29.996Z,2025-05-08T12:41:43.069Z,main,0,0.0,1475098.0,MIT,TypeScript,"{""JavaScript"": {""size"": 2255, ""percentage"": ""0.56""}, ""TypeScript"": {""size"": 394344, ""percentage"": ""97.90""}, ""Gherkin"": {""size"": 6149, ""percentage"": ""1.53""}, ""CSS"": {""size"": 59, ""percentage"": ""0.01""}}",55.0,1.0,3.0
GitLab,kirill.saidov,Vita,34177824,2022-03-03T03:31:58.037Z,2025-05-08T11:41:17.780Z,master,0,0.0,3466104.0,BSL-1.0,C,"{""CMake"": {""size"": 1045, ""percentage"": ""0.31""}, ""Batchfile"": {""size"": 236, ""percentage"": ""0.07""}, ""Shell"": {""size"": 834, ""percentage"": ""0.25""}, ""HTML"": {""size"": 128, ""percentage"": ""0.04""}, ""C"": {""size"": 335904, ""percentage"": ""99.22""}, ""Makefile"": {""size"": 407, ""percentage"": ""0.12""}}",614.0,3.0,3.0
GitLab,soruly,anilist-chinese,6098379,2018-04-17T02:26:24.369Z,2025-05-08T05:13:31.956Z,master,0,0.0,3048562.0,MIT,JavaScript,"{""JavaScript"": {""size"": 867921, ""percentage"": ""100.00""}}",1706.0,78.0,9.0
GitLab,tfm-unir2,klcc,68363672,2025-03-25T18:47:00.642Z,2025-05-08T10:08:36.522Z,main,0,1.0,15398491.0,,Python,"{""Python"": {""size"": 71675, ""percentage"": ""100.00""}}",5.0,4.0,2.0
GitLab,portafolio2325706/tibiajs,bakend,68977594,2025-04-15T00:11:29.868Z,2025-05-08T07:44:56.562Z,main,0,0.0,12146967.0,,JavaScript,"{""JavaScript"": {""size"": 661377, ""percentage"": ""99.89""}, ""Python"": {""size"": 697, ""percentage"": ""0.11""}}",46.0,1.0,2.0
GitLab,mytcyxy,xjxiaole,60897982,2024-08-16T07:52:46.425Z,2025-05-08T08:33:13.014Z,main,0,0.0,31923.0,,,,21.0,1.0,1.0
GitLab,thelabnyc,thelab-ci-components,57585521,2024-05-06T16:54:04.744Z,2025-05-08T10:54:42.919Z,master,0,0.0,42208.0,ISC,Shell,"{""Shell"": {""size"": 596, ""percentage"": ""100.00""}}",50.0,1.0,3.0
GitLab,cccczl,scratch-vm,21967427,2020-10-23T05:56:30.072Z,2025-05-08T12:29:10.690Z,develop,0,0.0,25910348.0,AGPL-3.0,JavaScript,"{""JavaScript"": {""size"": 1889691, ""percentage"": ""99.61""}, ""Shell"": {""size"": 91, ""percentage"": ""0.00""}, ""CSS"": {""size"": 2430, ""percentage"": ""0.13""}, ""HTML"": {""size"": 4907, ""percentage"": ""0.26""}}",9330.0,1132.0,99.0
GitLab,i-stefan-1994,playwright-demo,68925263,2025-04-12T20:28:45.500Z,2025-05-08T11:55:21.348Z,main,1,0.0,264270.0,ISC,TypeScript,"{""JavaScript"": {""size"": 291, ""percentage"": ""0.32""}, ""TypeScript"": {""size"": 90766, ""percentage"": ""99.68""}}",213.0,4.0,2.0
GitLab,m-ab-s,aom,12075902,2019-04-29T00:28:08.540Z,2025-05-08T02:36:30.965Z,master,0,0.0,35257996.0,BSD-2-Clause,C,"{""Python"": {""size"": 152787, ""percentage"": ""0.68""}, ""CMake"": {""size"": 287495, ""percentage"": ""1.28""}, ""C"": {""size"": 19081420, ""percentage"": ""85.18""}, ""Perl"": {""size"": 184299, ""percentage"": ""0.82""}, ""Assembly"": {""size"": 315937, ""percentage"": ""1.41""}, ""C++"": {""size"": 2307047, ""percentage"": ""10.30""}, ""Shell"": {""size"": 56089, ""percentage"": ""0.25""}, ""HTML"": {""size"": 13987, ""percentage"": ""0.06""}, ""JavaScript"": {""size"": 1145, ""percentage"": ""0.01""}}",31946.0,68.0,420.0
GitLab,sma.casella,lima_casell,51646893,2023-10-27T14:50:31.424Z,2025-05-08T13:04:23.432Z,main,0,0.0,36343878.0,,C++,"{""C++"": {""size"": 115367, ""percentage"": ""76.89""}, ""Makefile"": {""size"": 5380, ""percentage"": ""3.59""}, ""HTML"": {""size"": 15611, ""percentage"": ""10.40""}, ""C"": {""size"": 13677, ""percentage"": ""9.12""}}",125.0,2.0,4.0
GitLab,lehoanh592,aibat_web,50979744,2023-10-05T10:17:45.752Z,2025-05-08T09:14:08.930Z,main,0,0.0,26915468.0,,Vue,"{""Dockerfile"": {""size"": 642, ""percentage"": ""0.01""}, ""JavaScript"": {""size"": 551202, ""percentage"": ""7.72""}, ""CSS"": {""size"": 1405767, ""percentage"": ""19.70""}, ""SCSS"": {""size"": 10492, ""percentage"": ""0.15""}, ""Vue"": {""size"": 5168771, ""percentage"": ""72.42""}}",2716.0,140.0,12.0
GitLab,BryanMoreira,projetorpg,68435112,2025-03-27T15:44:57.221Z,2025-05-08T10:38:40.079Z,main,0,0.0,72074.0,,Portugol,"{""C++"": {""size"": 17128, ""percentage"": ""44.82""}, ""Portugol"": {""size"": 21089, ""percentage"": ""55.18""}}",26.0,1.0,4.0
GitLab,bdrc-data,instances-20220922,39600155,2022-09-21T10:17:41.257Z,2025-05-08T04:23:22.758Z,master,0,0.0,291242722.0,,,,4627.0,1.0,4.0
GitLab,thombruce,tnt,69168199,2025-04-22T01:17:51.490Z,2025-05-08T13:30:15.360Z,main,0,2.0,1548910.0,,TypeScript,"{""TypeScript"": {""size"": 160057, ""percentage"": ""84.49""}, ""Vue"": {""size"": 26418, ""percentage"": ""13.94""}, ""JavaScript"": {""size"": 177, ""percentage"": ""0.09""}, ""CSS"": {""size"": 2798, ""percentage"": ""1.48""}}",74.0,1.0,1.0
GitLab,kapare,linux-intel-lts,17647399,2020-03-22T20:43:28.524Z,2025-05-08T04:08:50.372Z,master,0,0.0,1024999479.0,NOASSERTION,C,"{""Makefile"": {""size"": 1972361, ""percentage"": ""0.26""}, ""Roff"": {""size"": 129990, ""percentage"": ""0.02""}, ""Linker Script"": {""size"": 12944, ""percentage"": ""0.00""}, ""C"": {""size"": 739630407, ""percentage"": ""97.92""}, ""Assembly"": {""size"": 9685560, ""percentage"": ""1.28""}, ""Shell"": {""size"": 1468289, ""percentage"": ""0.19""}, ""Perl"": {""size"": 930674, ""percentage"": ""0.12""}, ""C++"": {""size"": 236357, ""percentage"": ""0.03""}, ""Awk"": {""size"": 48989, ""percentage"": ""0.01""}, ""Python"": {""size"": 876050, ""percentage"": ""0.12""}, ""sed"": {""size"": 379, ""percentage"": ""0.00""}, ""Yacc"": {""size"": 120185, ""percentage"": ""0.02""}, ""Lex"": {""size"": 61907, ""percentage"": ""0.01""}, ""UnrealScript"": {""size"": 17733, ""percentage"": ""0.00""}, ""SmPL"": {""size"": 121585, ""percentage"": ""0.02""}, ""Gherkin"": {""size"": 8191, ""percentage"": ""0.00""}, ""XS"": {""size"": 1239, ""percentage"": ""0.00""}, ""Clojure"": {""size"": 1212, ""percentage"": ""0.00""}, ""M4"": {""size"": 3325, ""percentage"": ""0.00""}}",840038.0,79.0,0.0
GitLab,ska-telescope/low-cbf,ska-low-cbf,15856638,2019-12-13T10:15:14.406Z,2025-05-08T06:38:10.433Z,main,6,0.0,6994264.0,NOASSERTION,Jupyter Notebook,"{""Dockerfile"": {""size"": 1117, ""percentage"": ""0.04""}, ""Makefile"": {""size"": 7735, ""percentage"": ""0.28""}, ""Jupyter Notebook"": {""size"": 2231134, ""percentage"": ""81.86""}, ""Shell"": {""size"": 1443, ""percentage"": ""0.05""}, ""Python"": {""size"": 484091, ""percentage"": ""17.76""}}",1873.0,19.0,15.0
GitLab,jtl-software/jtl-shop/tools,shop5-systemcheck,14571850,2019-09-30T10:28:58.591Z,2025-05-08T08:08:40.045Z,master,0,0.0,139936.0,,PHP,"{""PHP"": {""size"": 55273, ""percentage"": ""83.34""}, ""Smarty"": {""size"": 11048, ""percentage"": ""16.66""}}",105.0,2.0,15.0
GitLab,mediathekview,MediathekView,23220224,2020-12-20T19:25:29.209Z,2025-05-08T11:47:18.459Z,master,0,0.0,5390456.0,GPL-3.0,Java,"{""Shell"": {""size"": 5284, ""percentage"": ""0.25""}, ""Java"": {""size"": 1900071, ""percentage"": ""90.20""}, ""Kotlin"": {""size"": 183976, ""percentage"": ""8.73""}, ""CSS"": {""size"": 17128, ""percentage"": ""0.81""}}",5335.0,65.0,39.0
